,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,term_ 36 months,term_ 60 months,safe_loans
89735,0,1,0,0,0,0,0,0,0,0,1,1,0,1
89739,1,0,0,0,0,0,0,1,0,0,0,1,0,1
89744,0,1,0,0,0,0,0,0,0,0,1,1,0,1
89762,0,0,1,0,0,0,0,1,0,0,0,1,0,1
89785,0,1,0,0,0,0,0,1,0,0,0,1,0,1
89787,0,0,1,0,0,0,0,0,0,0,1,1,0,1
89794,0,0,0,0,1,0,0,1,0,0,0,1,0,1
89797,1,0,0,0,0,0,0,1,0,0,0,1,0,1
89800,0,0,1,0,0,0,0,1,0,0,0,0,1,1
89807,0,1,0,0,0,0,0,0,0,1,0,0,1,1
89810,0,1,0,0,0,0,0,0,0,0,1,1,0,1
89815,1,0,0,0,0,0,0,1,0,0,0,1,0,1
89820,1,0,0,0,0,0,0,1,0,0,0,1,0,1
89834,1,0,0,0,0,0,0,0,0,1,0,1,0,1
89835,0,0,1,0,0,0,0,1,0,0,0,1,0,1
89836,0,1,0,0,0,0,0,1,0,0,0,1,0,1
89839,1,0,0,0,0,0,0,1,0,0,0,1,0,1
89849,0,1,0,0,0,0,0,0,0,0,1,1,0,1
89852,0,1,0,0,0,0,0,0,0,0,1,1,0,1
89853,0,1,0,0,0,0,0,0,0,0,1,1,0,1
89863,0,1,0,0,0,0,0,1,0,0,0,1,0,1
89871,0,0,0,1,0,0,0,0,0,0,1,0,1,1
89874,1,0,0,0,0,0,0,1,0,0,0,1,0,1
89880,0,0,1,0,0,0,0,0,0,0,1,1,0,1
89895,1,0,0,0,0,0,0,1,0,0,0,1,0,1
89904,0,0,0,1,0,0,0,0,0,0,1,1,0,1
89913,0,0,1,0,0,0,0,1,0,0,0,1,0,1
89920,0,1,0,0,0,0,0,0,0,0,1,1,0,1
89926,0,0,1,0,0,0,0,0,0,0,1,1,0,1
89931,0,1,0,0,0,0,0,0,0,0,1,1,0,1
89934,0,1,0,0,0,0,0,1,0,0,0,1,0,1
89951,1,0,0,0,0,0,0,1,0,0,0,1,0,1
89952,1,0,0,0,0,0,0,1,0,0,0,1,0,1
89965,1,0,0,0,0,0,0,0,0,0,1,1,0,1
89974,1,0,0,0,0,0,0,0,0,1,0,1,0,1
89984,0,1,0,0,0,0,0,0,0,1,0,1,0,1
89986,0,1,0,0,0,0,0,0,0,0,1,1,0,1
89989,0,0,1,0,0,0,0,1,0,0,0,1,0,1
89999,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90000,0,0,0,1,0,0,0,0,0,0,1,0,1,1
90003,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90010,0,0,0,1,0,0,0,0,0,0,1,1,0,1
90016,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90019,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90028,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90031,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90050,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90069,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90073,1,0,0,0,0,0,0,0,0,1,0,1,0,1
90075,0,0,0,0,0,1,0,0,0,1,0,0,1,1
90077,0,0,1,0,0,0,0,1,0,0,0,1,0,1
90078,0,0,1,0,0,0,0,1,0,0,0,0,1,1
90079,0,0,1,0,0,0,0,1,0,0,0,1,0,1
90086,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90093,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90094,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90100,1,0,0,0,0,0,0,0,0,1,0,1,0,1
90111,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90112,0,0,0,1,0,0,0,1,0,0,0,0,1,1
90119,1,0,0,0,0,0,0,1,0,0,0,1,0,1
90121,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90122,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90126,1,0,0,0,0,0,0,1,0,0,0,1,0,1
90129,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90135,0,0,0,1,0,0,0,1,0,0,0,1,0,1
90141,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90147,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90162,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90168,0,1,0,0,0,0,0,1,0,0,0,0,1,1
90169,1,0,0,0,0,0,0,0,0,0,1,1,0,1
90171,0,0,0,1,0,0,0,0,0,0,1,1,0,1
90176,0,0,1,0,0,0,0,1,0,0,0,0,1,1
90177,1,0,0,0,0,0,0,1,0,0,0,1,0,1
90181,1,0,0,0,0,0,0,0,0,0,1,1,0,1
90186,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90191,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90209,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90226,0,0,1,0,0,0,0,0,0,1,0,0,1,1
90232,0,0,0,1,0,0,0,1,0,0,0,1,0,1
90236,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90242,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90244,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90254,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90283,1,0,0,0,0,0,0,1,0,0,0,1,0,1
90287,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90288,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90290,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90295,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90303,1,0,0,0,0,0,0,1,0,0,0,1,0,1
90305,0,0,1,0,0,0,0,1,0,0,0,1,0,1
90323,0,0,1,0,0,0,0,1,0,0,0,1,0,1
90324,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90330,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90331,0,0,0,1,0,0,0,0,0,0,1,1,0,1
90334,0,0,0,1,0,0,0,1,0,0,0,0,1,1
90350,1,0,0,0,0,0,0,0,0,0,1,1,0,1
90361,0,0,1,0,0,0,0,1,0,0,0,1,0,1
90370,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90376,0,0,0,0,1,0,0,0,0,0,1,0,1,1
90392,0,0,1,0,0,0,0,0,0,1,0,1,0,1
90394,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90397,0,0,1,0,0,0,0,1,0,0,0,1,0,1
90398,0,1,0,0,0,0,0,0,0,1,0,1,0,1
90403,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90409,0,0,0,1,0,0,0,1,0,0,0,1,0,1
90419,1,0,0,0,0,0,0,1,0,0,0,1,0,1
90420,0,0,0,0,1,0,0,0,0,0,1,0,1,1
90433,1,0,0,0,0,0,0,1,0,0,0,1,0,1
90435,1,0,0,0,0,0,0,0,0,0,1,1,0,1
90451,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90458,0,1,0,0,0,0,0,0,0,1,0,1,0,1
90459,0,0,0,1,0,0,0,0,0,0,1,1,0,1
90462,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90465,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90468,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90478,1,0,0,0,0,0,0,0,0,0,1,1,0,1
90490,1,0,0,0,0,0,0,0,0,0,1,1,0,1
90500,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90505,1,0,0,0,0,0,0,1,0,0,0,1,0,1
90510,1,0,0,0,0,0,0,0,0,1,0,1,0,1
90513,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90517,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90519,1,0,0,0,0,0,0,0,0,0,1,1,0,1
90525,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90532,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90544,0,1,0,0,0,0,0,0,0,1,0,1,0,1
90553,0,0,0,0,1,0,0,0,0,0,1,0,1,1
90555,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90570,1,0,0,0,0,0,0,1,0,0,0,1,0,1
90583,1,0,0,0,0,0,0,1,0,0,0,1,0,1
90586,1,0,0,0,0,0,0,1,0,0,0,1,0,1
90587,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90598,0,0,0,1,0,0,0,1,0,0,0,0,1,1
90601,0,0,0,1,0,0,0,1,0,0,0,0,1,1
90607,0,0,0,1,0,0,0,0,0,0,1,0,1,1
90610,1,0,0,0,0,0,0,0,0,0,1,1,0,1
90617,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90619,0,0,1,0,0,0,0,1,0,0,0,0,1,1
90629,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90664,0,0,1,0,0,0,0,1,0,0,0,1,0,1
90675,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90682,0,0,0,1,0,0,0,1,0,0,0,0,1,1
90692,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90716,0,0,1,0,0,0,0,1,0,0,0,1,0,1
90719,1,0,0,0,0,0,0,0,0,1,0,1,0,1
90721,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90769,0,1,0,0,0,0,0,0,0,0,1,0,1,1
90778,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90790,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90796,0,1,0,0,0,0,0,0,0,0,1,0,1,1
90799,1,0,0,0,0,0,0,1,0,0,0,1,0,1
90801,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90805,1,0,0,0,0,0,0,1,0,0,0,1,0,1
90807,1,0,0,0,0,0,0,1,0,0,0,1,0,1
90809,0,0,0,1,0,0,0,0,0,0,1,1,0,1
90811,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90813,0,0,1,0,0,0,0,1,0,0,0,1,0,1
90815,0,0,0,1,0,0,0,1,0,0,0,1,0,1
90824,0,0,1,0,0,0,0,1,0,0,0,1,0,1
90827,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90832,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90848,0,0,1,0,0,0,0,1,0,0,0,1,0,1
90853,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90865,1,0,0,0,0,0,0,0,0,0,1,1,0,1
90867,0,0,1,0,0,0,0,1,0,0,0,1,0,1
90868,0,0,1,0,0,0,0,1,0,0,0,0,1,1
90872,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90875,0,0,0,1,0,0,0,1,0,0,0,0,1,1
90885,1,0,0,0,0,0,0,1,0,0,0,1,0,1
90897,0,0,0,0,1,0,0,1,0,0,0,0,1,1
90903,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90904,0,1,0,0,0,0,0,1,0,0,0,1,0,1
90913,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90915,0,1,0,0,0,0,0,0,0,1,0,1,0,1
90919,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90922,1,0,0,0,0,0,0,1,0,0,0,1,0,1
90923,1,0,0,0,0,0,0,0,0,0,1,1,0,1
90938,0,0,0,0,0,1,0,0,0,1,0,0,1,1
90940,0,1,0,0,0,0,0,0,0,0,1,1,0,1
90951,1,0,0,0,0,0,0,0,0,0,1,1,0,1
90953,0,1,0,0,0,0,0,0,0,1,0,1,0,1
90964,0,0,0,1,0,0,0,0,0,0,1,1,0,1
90968,1,0,0,0,0,0,0,0,0,0,1,1,0,1
90981,0,0,1,0,0,0,0,0,0,0,1,1,0,1
90986,1,0,0,0,0,0,0,0,0,0,1,1,0,1
91004,0,0,0,1,0,0,0,0,0,0,1,1,0,1
91007,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91015,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91019,0,0,1,0,0,0,0,0,0,0,1,1,0,1
91025,1,0,0,0,0,0,0,0,0,1,0,1,0,1
91027,1,0,0,0,0,0,0,0,0,1,0,1,0,1
91049,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91054,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91062,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91071,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91092,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91096,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91108,0,0,0,0,0,1,0,0,0,0,1,0,1,1
91109,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91110,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91111,0,0,1,0,0,0,0,1,0,0,0,0,1,1
91117,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91125,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91132,0,1,0,0,0,0,0,1,0,0,0,0,1,1
91134,0,0,1,0,0,0,0,0,0,0,1,1,0,1
91137,0,0,0,0,0,1,0,1,0,0,0,0,1,1
91139,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91141,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91142,0,0,1,0,0,0,0,1,0,0,0,0,1,1
91152,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91156,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91160,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91166,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91183,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91189,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91195,0,0,1,0,0,0,0,1,0,0,0,1,0,1
91203,1,0,0,0,0,0,0,0,0,1,0,1,0,1
91214,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91226,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91231,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91232,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91233,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91240,0,0,0,1,0,0,0,0,0,0,1,1,0,1
91247,0,0,1,0,0,0,0,1,0,0,0,1,0,1
91248,0,0,1,0,0,0,0,1,0,0,0,1,0,1
91262,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91265,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91269,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91271,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91281,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91288,0,0,1,0,0,0,0,1,0,0,0,1,0,1
91290,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91307,0,0,1,0,0,0,0,1,0,0,0,1,0,1
91309,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91322,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91326,1,0,0,0,0,0,0,0,0,0,1,1,0,1
91345,0,1,0,0,0,0,0,0,0,1,0,1,0,1
91349,1,0,0,0,0,0,0,1,0,0,0,0,1,1
91351,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91361,1,0,0,0,0,0,0,0,0,0,1,1,0,1
91364,1,0,0,0,0,0,0,0,0,0,1,1,0,1
91371,0,0,1,0,0,0,0,1,0,0,0,1,0,1
91377,0,0,1,0,0,0,0,1,0,0,0,1,0,1
91394,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91408,0,0,1,0,0,0,0,1,0,0,0,0,1,1
91412,0,0,1,0,0,0,0,1,0,0,0,1,0,1
91419,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91432,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91441,0,0,0,1,0,0,0,0,0,0,1,1,0,1
91442,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91448,0,0,1,0,0,0,0,0,0,0,1,1,0,1
91449,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91453,0,0,0,1,0,0,0,0,0,1,0,1,0,1
91469,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91475,0,0,0,1,0,0,0,0,0,0,1,0,1,1
91476,0,1,0,0,0,0,0,0,0,0,1,0,1,1
91482,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91495,0,0,1,0,0,0,0,0,0,0,1,1,0,1
91522,0,0,0,1,0,0,0,0,0,0,1,1,0,1
91527,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91537,0,0,1,0,0,0,0,0,0,0,1,1,0,1
91543,1,0,0,0,0,0,0,0,0,0,1,1,0,1
91546,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91551,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91564,1,0,0,0,0,0,0,0,0,0,1,1,0,1
91566,0,0,0,1,0,0,0,0,0,0,1,1,0,1
91567,0,1,0,0,0,0,0,1,0,0,0,0,1,1
91570,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91572,0,0,0,1,0,0,0,1,0,0,0,1,0,1
91587,0,0,0,0,1,0,0,1,0,0,0,1,0,1
91589,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91590,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91612,0,0,1,0,0,0,0,0,0,0,1,1,0,1
91617,0,0,0,1,0,0,0,0,0,0,1,1,0,1
91618,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91622,0,0,0,1,0,0,0,0,0,0,1,1,0,1
91625,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91630,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91632,0,0,0,0,0,1,0,1,0,0,0,0,1,1
91633,0,0,0,1,0,0,0,1,0,0,0,1,0,1
91641,0,0,1,0,0,0,0,0,0,0,1,1,0,1
91645,0,0,0,1,0,0,0,0,0,0,1,1,0,1
91646,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91652,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91653,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91654,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91660,0,0,0,1,0,0,0,1,0,0,0,1,0,1
91668,0,0,0,1,0,0,0,0,0,0,1,1,0,1
91673,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91675,0,0,0,0,1,0,0,1,0,0,0,0,1,1
91679,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91683,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91684,0,0,0,0,1,0,0,0,0,0,1,1,0,1
91706,0,0,1,0,0,0,0,1,0,0,0,1,0,1
91713,0,0,0,1,0,0,0,1,0,0,0,0,1,1
91715,1,0,0,0,0,0,0,0,0,0,1,1,0,1
91725,0,0,0,0,1,0,0,1,0,0,0,0,1,1
91734,1,0,0,0,0,0,0,0,0,0,1,1,0,1
91737,0,0,1,0,0,0,0,1,0,0,0,1,0,1
91742,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91753,0,0,0,0,1,0,0,0,0,0,1,1,0,1
91757,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91759,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91760,1,0,0,0,0,0,0,0,0,1,0,1,0,1
91777,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91778,1,0,0,0,0,0,0,0,0,0,1,1,0,1
91780,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91783,0,0,0,1,0,0,0,1,0,0,0,1,0,1
91787,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91792,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91804,0,0,0,1,0,0,0,0,0,0,1,1,0,1
91810,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91825,0,0,1,0,0,0,0,0,0,1,0,1,0,1
91830,0,0,0,1,0,0,0,0,0,0,1,0,1,1
91864,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91866,1,0,0,0,0,0,0,0,0,0,1,1,0,1
91868,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91879,0,0,0,1,0,0,0,1,0,0,0,0,1,1
91880,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91896,0,0,0,1,0,0,0,0,0,0,1,0,1,1
91901,1,0,0,0,0,0,0,0,0,0,1,1,0,1
91904,0,1,0,0,0,0,0,1,0,0,0,0,1,1
91908,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91915,1,0,0,0,0,0,0,0,0,0,1,1,0,1
91920,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91923,1,0,0,0,0,0,0,1,0,0,0,1,0,1
91926,0,0,0,1,0,0,0,0,0,0,1,1,0,1
91933,0,0,0,1,0,0,0,0,0,0,1,0,1,1
91935,0,1,0,0,0,0,0,1,0,0,0,1,0,1
91962,0,1,0,0,0,0,0,0,0,0,1,1,0,1
91964,0,0,1,0,0,0,0,0,0,0,1,1,0,1
91981,1,0,0,0,0,0,0,0,0,0,1,1,0,1
91997,0,0,1,0,0,0,0,0,0,0,1,1,0,1
92001,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92005,0,0,1,0,0,0,0,1,0,0,0,1,0,1
92019,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92020,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92032,1,0,0,0,0,0,0,1,0,0,0,1,0,1
92047,0,1,0,0,0,0,0,1,0,0,0,1,0,1
92049,0,0,0,0,1,0,0,1,0,0,0,0,1,1
92071,0,0,1,0,0,0,0,1,0,0,0,1,0,1
92078,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92084,1,0,0,0,0,0,0,1,0,0,0,1,0,1
92089,0,0,0,0,0,1,0,0,0,0,1,0,1,1
92090,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92098,0,0,1,0,0,0,0,1,0,0,0,1,0,1
92105,1,0,0,0,0,0,0,1,0,0,0,1,0,1
92117,0,1,0,0,0,0,0,1,0,0,0,1,0,1
92123,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92130,0,0,0,0,1,0,0,1,0,0,0,0,1,1
92140,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92143,0,0,1,0,0,0,0,1,0,0,0,1,0,1
92146,0,0,0,0,1,0,0,0,0,0,1,0,1,1
92160,0,1,0,0,0,0,0,0,0,0,1,0,1,1
92162,0,1,0,0,0,0,0,1,0,0,0,1,0,1
92167,0,0,0,0,0,1,0,1,0,0,0,0,1,1
92179,0,1,0,0,0,0,0,1,0,0,0,1,0,1
92186,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92195,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92197,0,0,1,0,0,0,0,0,0,0,1,1,0,1
92199,0,0,1,0,0,0,0,0,0,0,1,1,0,1
92200,1,0,0,0,0,0,0,0,0,0,1,1,0,1
92203,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92204,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92221,1,0,0,0,0,0,0,1,0,0,0,1,0,1
92225,0,0,0,1,0,0,0,1,0,0,0,0,1,1
92227,0,0,1,0,0,0,0,0,0,0,1,1,0,1
92239,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92242,0,0,0,1,0,0,0,0,0,1,0,1,0,1
92244,0,0,0,1,0,0,0,1,0,0,0,1,0,1
92253,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92255,0,1,0,0,0,0,0,0,0,1,0,1,0,1
92259,0,0,1,0,0,0,0,1,0,0,0,1,0,1
92262,0,0,0,1,0,0,0,0,0,0,1,0,1,1
92274,0,0,0,0,0,1,0,0,0,0,1,0,1,1
92275,1,0,0,0,0,0,0,0,0,1,0,1,0,1
92279,0,0,0,1,0,0,0,1,0,0,0,1,0,1
92280,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92310,0,1,0,0,0,0,0,1,0,0,0,1,0,1
92312,0,0,1,0,0,0,0,1,0,0,0,1,0,1
92320,0,0,0,1,0,0,0,1,0,0,0,1,0,1
92325,0,0,0,1,0,0,0,0,0,0,1,1,0,1
92336,0,0,0,1,0,0,0,0,0,1,0,0,1,1
92342,0,0,1,0,0,0,0,1,0,0,0,1,0,1
92350,0,0,1,0,0,0,0,1,0,0,0,1,0,1
92357,0,1,0,0,0,0,0,1,0,0,0,1,0,1
92361,0,0,0,0,1,0,0,1,0,0,0,0,1,1
92368,1,0,0,0,0,0,0,0,0,0,1,1,0,1
92373,0,1,0,0,0,0,0,1,0,0,0,0,1,1
92375,1,0,0,0,0,0,0,0,0,1,0,1,0,1
92379,0,1,0,0,0,0,0,1,0,0,0,1,0,1
92385,0,1,0,0,0,0,0,1,0,0,0,1,0,1
92386,0,0,0,1,0,0,0,0,0,0,1,0,1,1
92399,0,1,0,0,0,0,0,0,0,1,0,1,0,1
92400,0,1,0,0,0,0,0,1,0,0,0,1,0,1
92401,1,0,0,0,0,0,0,1,0,0,0,1,0,1
92414,1,0,0,0,0,0,0,0,0,0,1,1,0,1
92415,1,0,0,0,0,0,0,1,0,0,0,1,0,1
92421,0,0,0,0,1,0,0,0,0,0,1,0,1,1
92432,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92433,0,0,0,0,1,0,0,0,0,1,0,0,1,1
92459,0,0,0,1,0,0,0,0,0,1,0,1,0,1
92467,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92481,0,1,0,0,0,0,0,0,0,1,0,1,0,1
92482,0,0,1,0,0,0,0,1,0,0,0,1,0,1
92495,0,0,0,1,0,0,0,0,0,0,1,0,1,1
92499,0,1,0,0,0,0,0,1,0,0,0,0,1,1
92502,0,0,1,0,0,0,0,1,0,0,0,1,0,1
92507,0,0,1,0,0,0,0,1,0,0,0,1,0,1
92511,1,0,0,0,0,0,0,1,0,0,0,1,0,1
92514,0,0,1,0,0,0,0,1,0,0,0,1,0,1
92516,1,0,0,0,0,0,0,1,0,0,0,1,0,1
92527,1,0,0,0,0,0,0,1,0,0,0,1,0,1
92528,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92529,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92546,1,0,0,0,0,0,0,1,0,0,0,1,0,1
92557,1,0,0,0,0,0,0,1,0,0,0,1,0,1
92571,0,0,1,0,0,0,0,1,0,0,0,1,0,1
92585,0,0,0,1,0,0,0,0,0,0,1,1,0,1
92586,1,0,0,0,0,0,0,1,0,0,0,1,0,1
92589,1,0,0,0,0,0,0,0,0,1,0,1,0,1
92592,0,1,0,0,0,0,0,1,0,0,0,1,0,1
92594,1,0,0,0,0,0,0,1,0,0,0,1,0,1
92595,1,0,0,0,0,0,0,0,0,0,1,1,0,1
92605,0,0,1,0,0,0,0,0,0,0,1,1,0,1
92610,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92616,1,0,0,0,0,0,0,1,0,0,0,1,0,1
92632,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92633,0,0,0,1,0,0,0,1,0,0,0,0,1,1
92643,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92649,0,0,1,0,0,0,0,0,0,0,1,1,0,1
92653,1,0,0,0,0,0,0,0,0,1,0,1,0,1
92668,0,1,0,0,0,0,0,1,0,0,0,1,0,1
92675,1,0,0,0,0,0,0,0,0,0,1,1,0,1
92676,1,0,0,0,0,0,0,0,0,0,1,1,0,1
92693,1,0,0,0,0,0,0,0,0,0,1,1,0,1
92705,1,0,0,0,0,0,0,0,0,0,1,1,0,1
92710,0,1,0,0,0,0,0,1,0,0,0,0,1,1
92716,0,1,0,0,0,0,0,1,0,0,0,1,0,1
92723,1,0,0,0,0,0,0,1,0,0,0,1,0,1
92727,0,0,0,1,0,0,0,1,0,0,0,1,0,1
92740,0,0,1,0,0,0,0,1,0,0,0,1,0,1
92753,0,0,0,1,0,0,0,1,0,0,0,1,0,1
92779,0,1,0,0,0,0,0,0,0,0,1,1,0,1
92780,0,1,0,0,0,0,0,1,0,0,0,1,0,1
92781,1,0,0,0,0,0,0,0,0,0,1,1,0,1
92785,0,0,0,1,0,0,0,1,0,0,0,1,0,1
92786,0,0,1,0,0,0,0,0,0,1,0,1,0,1
